Batting Team,Balling Team,venue,Match Date,Match Time,Over number,score after over,wickets after over,Inning score,Inning Wickets
PBKS,CSK,Wankhede Stadium,4/25/2022,14:00:00,20,187,4,187,4
PBKS,CSK,Wankhede Stadium,4/25/2022,14:00:00,19,174,2,187,4
PBKS,CSK,Wankhede Stadium,4/25/2022,14:00:00,18,152,2,187,4
PBKS,CSK,Wankhede Stadium,4/25/2022,14:00:00,17,145,1,187,4
PBKS,CSK,Wankhede Stadium,4/25/2022,14:00:00,16,136,1,187,4
PBKS,CSK,Wankhede Stadium,4/25/2022,14:00:00,15,123,1,187,4
PBKS,CSK,Wankhede Stadium,4/25/2022,14:00:00,14,117,1,187,4
PBKS,CSK,Wankhede Stadium,4/25/2022,14:00:00,13,103,1,187,4
PBKS,CSK,Wankhede Stadium,4/25/2022,14:00:00,12,94,1,187,4
PBKS,CSK,Wankhede Stadium,4/25/2022,14:00:00,11,78,1,187,4
PBKS,CSK,Wankhede Stadium,4/25/2022,14:00:00,10,72,1,187,4
PBKS,CSK,Wankhede Stadium,4/25/2022,14:00:00,9,63,1,187,4
PBKS,CSK,Wankhede Stadium,4/25/2022,14:00:00,8,51,1,187,4
PBKS,CSK,Wankhede Stadium,4/25/2022,14:00:00,7,43,1,187,4
PBKS,CSK,Wankhede Stadium,4/25/2022,14:00:00,6,37,1,187,4
PBKS,CSK,Wankhede Stadium,4/25/2022,14:00:00,5,29,0,187,4
PBKS,CSK,Wankhede Stadium,4/25/2022,14:00:00,4,22,0,187,4
PBKS,CSK,Wankhede Stadium,4/25/2022,14:00:00,3,15,0,187,4
PBKS,CSK,Wankhede Stadium,4/25/2022,14:00:00,2,13,0,187,4
PBKS,CSK,Wankhede Stadium,4/25/2022,14:00:00,1,4,0,187,4
RCB,RR,Maharashtra Cricket Association Stadium,4/26/2022,14:00:00,19,115,9,115,10
RCB,RR,Maharashtra Cricket Association Stadium,4/26/2022,14:00:00,18,107,9,115,10
RCB,RR,Maharashtra Cricket Association Stadium,4/26/2022,14:00:00,17,103,8,115,10
RCB,RR,Maharashtra Cricket Association Stadium,4/26/2022,14:00:00,16,94,7,115,10
RCB,RR,Maharashtra Cricket Association Stadium,4/26/2022,14:00:00,15,90,6,115,10
RCB,RR,Maharashtra Cricket Association Stadium,4/26/2022,14:00:00,14,83,6,115,10
RCB,RR,Maharashtra Cricket Association Stadium,4/26/2022,14:00:00,13,72,6,115,10
RCB,RR,Maharashtra Cricket Association Stadium,4/26/2022,14:00:00,12,67,5,115,10
RCB,RR,Maharashtra Cricket Association Stadium,4/26/2022,14:00:00,11,64,4,115,10
RCB,RR,Maharashtra Cricket Association Stadium,4/26/2022,14:00:00,10,58,4,115,10
RCB,RR,Maharashtra Cricket Association Stadium,4/26/2022,14:00:00,9,55,3,115,10
RCB,RR,Maharashtra Cricket Association Stadium,4/26/2022,14:00:00,8,45,3,115,10
RCB,RR,Maharashtra Cricket Association Stadium,4/26/2022,14:00:00,7,38,3,115,10
RCB,RR,Maharashtra Cricket Association Stadium,4/26/2022,14:00:00,6,37,1,115,10
RCB,RR,Maharashtra Cricket Association Stadium,4/26/2022,14:00:00,5,30,1,115,10
RCB,RR,Maharashtra Cricket Association Stadium,4/26/2022,14:00:00,4,22,1,115,10
RCB,RR,Maharashtra Cricket Association Stadium,4/26/2022,14:00:00,3,15,1,115,10
RCB,RR,Maharashtra Cricket Association Stadium,4/26/2022,14:00:00,2,10,1,115,10
RCB,RR,Maharashtra Cricket Association Stadium,4/26/2022,14:00:00,1,9,0,115,10
RR,RCB,Maharashtra Cricket Association Stadium,4/26/2022,14:00:00,20,144,8,144,8
RR,RCB,Maharashtra Cricket Association Stadium,4/26/2022,14:00:00,19,126,8,144,8
RR,RCB,Maharashtra Cricket Association Stadium,4/26/2022,14:00:00,18,114,7,144,8
RR,RCB,Maharashtra Cricket Association Stadium,4/26/2022,14:00:00,17,110,6,144,8
RR,RCB,Maharashtra Cricket Association Stadium,4/26/2022,14:00:00,16,104,6,144,8
RR,RCB,Maharashtra Cricket Association Stadium,4/26/2022,14:00:00,15,100,5,144,8
RR,RCB,Maharashtra Cricket Association Stadium,4/26/2022,14:00:00,14,99,4,144,8
RR,RCB,Maharashtra Cricket Association Stadium,4/26/2022,14:00:00,13,95,4,144,8
RR,RCB,Maharashtra Cricket Association Stadium,4/26/2022,14:00:00,12,90,4,144,8
RR,RCB,Maharashtra Cricket Association Stadium,4/26/2022,14:00:00,11,83,4,144,8
RR,RCB,Maharashtra Cricket Association Stadium,4/26/2022,14:00:00,10,69,4,144,8
RR,RCB,Maharashtra Cricket Association Stadium,4/26/2022,14:00:00,9,67,3,144,8
RR,RCB,Maharashtra Cricket Association Stadium,4/26/2022,14:00:00,8,65,3,144,8
RR,RCB,Maharashtra Cricket Association Stadium,4/26/2022,14:00:00,7,49,3,144,8
RR,RCB,Maharashtra Cricket Association Stadium,4/26/2022,14:00:00,6,43,3,144,8
RR,RCB,Maharashtra Cricket Association Stadium,4/26/2022,14:00:00,5,33,3,144,8
RR,RCB,Maharashtra Cricket Association Stadium,4/26/2022,14:00:00,4,33,2,144,8
RR,RCB,Maharashtra Cricket Association Stadium,4/26/2022,14:00:00,3,25,1,144,8
RR,RCB,Maharashtra Cricket Association Stadium,4/26/2022,14:00:00,2,19,1,144,8
RR,RCB,Maharashtra Cricket Association Stadium,4/26/2022,14:00:00,1,5,0,144,8
GT,SRH,Wankhede Stadium,4/27/2022,14:00:00,20,199,5,199,5
GT,SRH,Wankhede Stadium,4/27/2022,14:00:00,19,174,5,199,5
GT,SRH,Wankhede Stadium,4/27/2022,14:00:00,18,161,5,199,5
GT,SRH,Wankhede Stadium,4/27/2022,14:00:00,17,149,5,199,5
GT,SRH,Wankhede Stadium,4/27/2022,14:00:00,16,140,5,199,5
GT,SRH,Wankhede Stadium,4/27/2022,14:00:00,15,135,3,199,5
GT,SRH,Wankhede Stadium,4/27/2022,14:00:00,14,127,3,199,5
GT,SRH,Wankhede Stadium,4/27/2022,14:00:00,13,121,2,199,5
GT,SRH,Wankhede Stadium,4/27/2022,14:00:00,12,109,2,199,5
GT,SRH,Wankhede Stadium,4/27/2022,14:00:00,11,96,2,199,5
GT,SRH,Wankhede Stadium,4/27/2022,14:00:00,10,91,2,199,5
GT,SRH,Wankhede Stadium,4/27/2022,14:00:00,9,81,1,199,5
GT,SRH,Wankhede Stadium,4/27/2022,14:00:00,8,73,1,199,5
GT,SRH,Wankhede Stadium,4/27/2022,14:00:00,7,68,0,199,5
GT,SRH,Wankhede Stadium,4/27/2022,14:00:00,6,59,0,199,5
GT,SRH,Wankhede Stadium,4/27/2022,14:00:00,5,47,0,199,5
GT,SRH,Wankhede Stadium,4/27/2022,14:00:00,4,40,0,199,5
GT,SRH,Wankhede Stadium,4/27/2022,14:00:00,3,31,0,199,5
GT,SRH,Wankhede Stadium,4/27/2022,14:00:00,2,20,0,199,5
GT,SRH,Wankhede Stadium,4/27/2022,14:00:00,1,2,0,199,5
SRH,GT,Wankhede Stadium,4/27/2022,14:00:00,20,195,6,195,6
SRH,GT,Wankhede Stadium,4/27/2022,14:00:00,19,170,6,195,6
SRH,GT,Wankhede Stadium,4/27/2022,14:00:00,18,161,5,195,6
SRH,GT,Wankhede Stadium,4/27/2022,14:00:00,17,155,4,195,6
SRH,GT,Wankhede Stadium,4/27/2022,14:00:00,16,145,3,195,6
SRH,GT,Wankhede Stadium,4/27/2022,14:00:00,15,140,2,195,6
SRH,GT,Wankhede Stadium,4/27/2022,14:00:00,14,127,2,195,6
SRH,GT,Wankhede Stadium,4/27/2022,14:00:00,13,115,2,195,6
SRH,GT,Wankhede Stadium,4/27/2022,14:00:00,12,112,2,195,6
SRH,GT,Wankhede Stadium,4/27/2022,14:00:00,11,96,2,195,6
SRH,GT,Wankhede Stadium,4/27/2022,14:00:00,10,84,2,195,6
SRH,GT,Wankhede Stadium,4/27/2022,14:00:00,9,76,2,195,6
SRH,GT,Wankhede Stadium,4/27/2022,14:00:00,8,66,2,195,6
SRH,GT,Wankhede Stadium,4/27/2022,14:00:00,7,59,2,195,6
SRH,GT,Wankhede Stadium,4/27/2022,14:00:00,6,53,2,195,6
SRH,GT,Wankhede Stadium,4/27/2022,14:00:00,5,44,2,195,6
SRH,GT,Wankhede Stadium,4/27/2022,14:00:00,4,30,1,195,6
SRH,GT,Wankhede Stadium,4/27/2022,14:00:00,3,26,1,195,6
SRH,GT,Wankhede Stadium,4/27/2022,14:00:00,2,22,0,195,6
SRH,GT,Wankhede Stadium,4/27/2022,14:00:00,1,11,0,195,6
DC,KKR,Wankhede Stadium,4/28/2022,14:00:00,19,150,6,150,6
DC,KKR,Wankhede Stadium,4/28/2022,14:00:00,18,143,6,150,6
DC,KKR,Wankhede Stadium,4/28/2022,14:00:00,17,131,6,150,6
DC,KKR,Wankhede Stadium,4/28/2022,14:00:00,16,117,6,150,6
DC,KKR,Wankhede Stadium,4/28/2022,14:00:00,15,113,6,150,6
DC,KKR,Wankhede Stadium,4/28/2022,14:00:00,14,99,5,150,6
DC,KKR,Wankhede Stadium,4/28/2022,14:00:00,13,94,5,150,6
DC,KKR,Wankhede Stadium,4/28/2022,14:00:00,12,87,5,150,6
DC,KKR,Wankhede Stadium,4/28/2022,14:00:00,11,84,4,150,6
DC,KKR,Wankhede Stadium,4/28/2022,14:00:00,10,83,3,150,6
DC,KKR,Wankhede Stadium,4/28/2022,14:00:00,9,80,2,150,6
DC,KKR,Wankhede Stadium,4/28/2022,14:00:00,8,66,2,150,6
DC,KKR,Wankhede Stadium,4/28/2022,14:00:00,7,55,2,150,6
DC,KKR,Wankhede Stadium,4/28/2022,14:00:00,6,47,2,150,6
DC,KKR,Wankhede Stadium,4/28/2022,14:00:00,5,42,2,150,6
DC,KKR,Wankhede Stadium,4/28/2022,14:00:00,4,36,2,150,6
DC,KKR,Wankhede Stadium,4/28/2022,14:00:00,3,26,2,150,6
DC,KKR,Wankhede Stadium,4/28/2022,14:00:00,2,17,2,150,6
DC,KKR,Wankhede Stadium,4/28/2022,14:00:00,1,11,1,150,6
KKR,DC,Wankhede Stadium,4/28/2022,14:00:00,20,146,9,146,9
KKR,DC,Wankhede Stadium,4/28/2022,14:00:00,19,144,6,146,9
KKR,DC,Wankhede Stadium,4/28/2022,14:00:00,18,128,6,146,9
KKR,DC,Wankhede Stadium,4/28/2022,14:00:00,17,118,6,146,9
KKR,DC,Wankhede Stadium,4/28/2022,14:00:00,16,101,6,146,9
KKR,DC,Wankhede Stadium,4/28/2022,14:00:00,15,89,6,146,9
KKR,DC,Wankhede Stadium,4/28/2022,14:00:00,14,85,6,146,9
KKR,DC,Wankhede Stadium,4/28/2022,14:00:00,13,83,4,146,9
KKR,DC,Wankhede Stadium,4/28/2022,14:00:00,12,72,4,146,9
KKR,DC,Wankhede Stadium,4/28/2022,14:00:00,11,61,4,146,9
KKR,DC,Wankhede Stadium,4/28/2022,14:00:00,10,56,4,146,9
KKR,DC,Wankhede Stadium,4/28/2022,14:00:00,9,46,4,146,9
KKR,DC,Wankhede Stadium,4/28/2022,14:00:00,8,37,4,146,9
KKR,DC,Wankhede Stadium,4/28/2022,14:00:00,7,34,2,146,9
KKR,DC,Wankhede Stadium,4/28/2022,14:00:00,6,29,2,146,9
KKR,DC,Wankhede Stadium,4/28/2022,14:00:00,5,24,2,146,9
KKR,DC,Wankhede Stadium,4/28/2022,14:00:00,4,21,1,146,9
KKR,DC,Wankhede Stadium,4/28/2022,14:00:00,3,17,1,146,9
KKR,DC,Wankhede Stadium,4/28/2022,14:00:00,2,6,1,146,9
KKR,DC,Wankhede Stadium,4/28/2022,14:00:00,1,2,0,146,9
PBKS,LSG,Maharashtra Cricket Association Stadium,4/29/2022,14:00:00,20,133,8,133,8
PBKS,LSG,Maharashtra Cricket Association Stadium,4/29/2022,14:00:00,19,123,8,133,8
PBKS,LSG,Maharashtra Cricket Association Stadium,4/29/2022,14:00:00,18,117,8,133,8
PBKS,LSG,Maharashtra Cricket Association Stadium,4/29/2022,14:00:00,17,112,6,133,8
PBKS,LSG,Maharashtra Cricket Association Stadium,4/29/2022,14:00:00,16,105,6,133,8
PBKS,LSG,Maharashtra Cricket Association Stadium,4/29/2022,14:00:00,15,103,5,133,8
PBKS,LSG,Maharashtra Cricket Association Stadium,4/29/2022,14:00:00,14,92,5,133,8
PBKS,LSG,Maharashtra Cricket Association Stadium,4/29/2022,14:00:00,13,92,4,133,8
PBKS,LSG,Maharashtra Cricket Association Stadium,4/29/2022,14:00:00,12,88,3,133,8
PBKS,LSG,Maharashtra Cricket Association Stadium,4/29/2022,14:00:00,11,85,3,133,8
PBKS,LSG,Maharashtra Cricket Association Stadium,4/29/2022,14:00:00,10,67,3,133,8
PBKS,LSG,Maharashtra Cricket Association Stadium,4/29/2022,14:00:00,9,65,3,133,8
PBKS,LSG,Maharashtra Cricket Association Stadium,4/29/2022,14:00:00,8,58,3,133,8
PBKS,LSG,Maharashtra Cricket Association Stadium,4/29/2022,14:00:00,7,51,2,133,8
PBKS,LSG,Maharashtra Cricket Association Stadium,4/29/2022,14:00:00,6,46,1,133,8
PBKS,LSG,Maharashtra Cricket Association Stadium,4/29/2022,14:00:00,5,36,1,133,8
PBKS,LSG,Maharashtra Cricket Association Stadium,4/29/2022,14:00:00,4,29,0,133,8
PBKS,LSG,Maharashtra Cricket Association Stadium,4/29/2022,14:00:00,3,21,0,133,8
PBKS,LSG,Maharashtra Cricket Association Stadium,4/29/2022,14:00:00,2,6,0,133,8
PBKS,LSG,Maharashtra Cricket Association Stadium,4/29/2022,14:00:00,1,4,0,133,8
LSG,PBKS,Maharashtra Cricket Association Stadium,4/29/2022,14:00:00,20,153,8,153,8
LSG,PBKS,Maharashtra Cricket Association Stadium,4/29/2022,14:00:00,19,144,8,153,8
LSG,PBKS,Maharashtra Cricket Association Stadium,4/29/2022,14:00:00,18,132,7,153,8
LSG,PBKS,Maharashtra Cricket Association Stadium,4/29/2022,14:00:00,17,118,6,153,8
LSG,PBKS,Maharashtra Cricket Association Stadium,4/29/2022,14:00:00,16,111,6,153,8
LSG,PBKS,Maharashtra Cricket Association Stadium,4/29/2022,14:00:00,15,109,5,153,8
LSG,PBKS,Maharashtra Cricket Association Stadium,4/29/2022,14:00:00,14,105,3,153,8
LSG,PBKS,Maharashtra Cricket Association Stadium,4/29/2022,14:00:00,13,99,2,153,8
LSG,PBKS,Maharashtra Cricket Association Stadium,4/29/2022,14:00:00,12,89,1,153,8
LSG,PBKS,Maharashtra Cricket Association Stadium,4/29/2022,14:00:00,11,82,1,153,8
LSG,PBKS,Maharashtra Cricket Association Stadium,4/29/2022,14:00:00,10,67,1,153,8
LSG,PBKS,Maharashtra Cricket Association Stadium,4/29/2022,14:00:00,9,60,1,153,8
LSG,PBKS,Maharashtra Cricket Association Stadium,4/29/2022,14:00:00,8,52,1,153,8
LSG,PBKS,Maharashtra Cricket Association Stadium,4/29/2022,14:00:00,7,42,1,153,8
LSG,PBKS,Maharashtra Cricket Association Stadium,4/29/2022,14:00:00,6,39,1,153,8
LSG,PBKS,Maharashtra Cricket Association Stadium,4/29/2022,14:00:00,5,32,1,153,8
LSG,PBKS,Maharashtra Cricket Association Stadium,4/29/2022,14:00:00,4,16,1,153,8
LSG,PBKS,Maharashtra Cricket Association Stadium,4/29/2022,14:00:00,3,13,1,153,8
LSG,PBKS,Maharashtra Cricket Association Stadium,4/29/2022,14:00:00,2,7,1,153,8
LSG,PBKS,Maharashtra Cricket Association Stadium,4/29/2022,14:00:00,1,5,0,153,8
GT,RCB,Brabourne Stadium,4/30/2022,10:00:00,19,165,4,174,4
GT,RCB,Brabourne Stadium,4/30/2022,10:00:00,18,152,4,174,4
GT,RCB,Brabourne Stadium,4/30/2022,10:00:00,17,135,4,174,4
GT,RCB,Brabourne Stadium,4/30/2022,10:00:00,16,128,4,174,4
GT,RCB,Brabourne Stadium,4/30/2022,10:00:00,15,113,4,174,4
GT,RCB,Brabourne Stadium,4/30/2022,10:00:00,14,100,4,174,4
GT,RCB,Brabourne Stadium,4/30/2022,10:00:00,13,96,4,174,4
GT,RCB,Brabourne Stadium,4/30/2022,10:00:00,12,94,3,174,4
GT,RCB,Brabourne Stadium,4/30/2022,10:00:00,11,82,3,174,4
GT,RCB,Brabourne Stadium,4/30/2022,10:00:00,10,77,2,174,4
GT,RCB,Brabourne Stadium,4/30/2022,10:00:00,9,69,2,174,4
GT,RCB,Brabourne Stadium,4/30/2022,10:00:00,8,55,1,174,4
GT,RCB,Brabourne Stadium,4/30/2022,10:00:00,7,50,0,174,4
GT,RCB,Brabourne Stadium,4/30/2022,10:00:00,6,46,0,174,4
GT,RCB,Brabourne Stadium,4/30/2022,10:00:00,5,34,0,174,4
GT,RCB,Brabourne Stadium,4/30/2022,10:00:00,4,30,0,174,4
GT,RCB,Brabourne Stadium,4/30/2022,10:00:00,3,23,0,174,4
GT,RCB,Brabourne Stadium,4/30/2022,10:00:00,2,18,0,174,4
GT,RCB,Brabourne Stadium,4/30/2022,10:00:00,1,10,0,174,4
RCB,GT,Brabourne Stadium,4/30/2022,10:00:00,20,170,6,170,6
RCB,GT,Brabourne Stadium,4/30/2022,10:00:00,19,155,5,170,6
RCB,GT,Brabourne Stadium,4/30/2022,10:00:00,18,144,4,170,6
RCB,GT,Brabourne Stadium,4/30/2022,10:00:00,17,136,3,170,6
RCB,GT,Brabourne Stadium,4/30/2022,10:00:00,16,121,2,170,6
RCB,GT,Brabourne Stadium,4/30/2022,10:00:00,15,117,2,170,6
RCB,GT,Brabourne Stadium,4/30/2022,10:00:00,14,110,1,170,6
RCB,GT,Brabourne Stadium,4/30/2022,10:00:00,13,102,1,170,6
RCB,GT,Brabourne Stadium,4/30/2022,10:00:00,12,94,1,170,6
RCB,GT,Brabourne Stadium,4/30/2022,10:00:00,11,87,1,170,6
RCB,GT,Brabourne Stadium,4/30/2022,10:00:00,10,75,1,170,6
RCB,GT,Brabourne Stadium,4/30/2022,10:00:00,9,60,1,170,6
RCB,GT,Brabourne Stadium,4/30/2022,10:00:00,8,51,1,170,6
RCB,GT,Brabourne Stadium,4/30/2022,10:00:00,7,48,1,170,6
RCB,GT,Brabourne Stadium,4/30/2022,10:00:00,6,43,1,170,6
RCB,GT,Brabourne Stadium,4/30/2022,10:00:00,5,34,1,170,6
RCB,GT,Brabourne Stadium,4/30/2022,10:00:00,4,21,1,170,6
RCB,GT,Brabourne Stadium,4/30/2022,10:00:00,3,19,1,170,6
RCB,GT,Brabourne Stadium,4/30/2022,10:00:00,2,11,1,170,6
RCB,GT,Brabourne Stadium,4/30/2022,10:00:00,1,10,0,170,6
MI,RR,Dr DY Patil Sports Academy,4/30/2022,14:00:00,19,155,4,161,5
MI,RR,Dr DY Patil Sports Academy,4/30/2022,14:00:00,18,147,4,161,5
MI,RR,Dr DY Patil Sports Academy,4/30/2022,14:00:00,17,134,4,161,5
MI,RR,Dr DY Patil Sports Academy,4/30/2022,14:00:00,16,124,4,161,5
